date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,hour,month_day,weekday,month,year
2016-01-13 08:00:00,0,162,77,1,135,4,4,254.96,0.0,0.0,90,Clouds,overcast clouds,6191,8,13,3,1,2016
2016-01-13 10:00:00,0,246,78,1,130,8,8,258.14,0.0,0.0,90,Snow,light snow,4222,10,13,3,1,2016
2016-01-13 10:00:00,0,223,80,2,132,5,5,258.14,0.0,0.0,90,Haze,haze,4222,10,13,3,1,2016
2016-01-13 12:00:00,0,150,81,2,124,3,3,262.14,0.0,0.0,90,Clouds,overcast clouds,4639,12,13,3,1,2016
2016-01-13 14:00:00,0,152,82,2,124,7,7,265.65,0.0,0.0,75,Clouds,broken clouds,5167,14,13,3,1,2016
2016-01-13 16:00:00,0,32,82,2,131,1,1,266.94,0.0,0.0,1,Haze,haze,6636,16,13,3,1,2016
2016-01-13 18:00:00,0,293,84,2,128,2,2,265.52,0.0,0.0,1,Haze,haze,4648,18,13,3,1,2016
2016-01-13 20:00:00,0,121,84,2,133,3,3,263.62,0.0,0.0,1,Haze,haze,2702,20,13,3,1,2016
2016-01-13 22:00:00,0,278,85,2,132,3,3,263.22,0.0,0.0,75,Haze,haze,1587,22,13,3,1,2016
2016-01-13 22:00:00,0,105,85,2,139,1,1,263.22,0.0,0.0,75,Mist,mist,1587,22,13,3,1,2016
2016-01-13 23:00:00,0,181,85,1,139,9,9,263.08,0.0,0.0,1,Haze,haze,1049,23,13,3,1,2016
2016-01-13 23:00:00,0,244,83,2,157,5,5,263.08,0.0,0.0,1,Mist,mist,1049,23,13,3,1,2016
2016-01-14 01:00:00,0,96,84,1,152,8,8,264.22,0.0,0.0,40,Mist,mist,351,1,14,4,1,2016
2016-01-14 01:00:00,0,207,83,1,164,4,4,264.22,0.0,0.0,40,Haze,haze,351,1,14,4,1,2016
2016-01-14 04:00:00,0,230,76,1,138,4,4,265.08,0.0,0.0,75,Haze,haze,835,4,14,4,1,2016
2016-01-14 04:00:00,0,152,76,1,163,1,1,265.08,0.0,0.0,75,Mist,mist,835,4,14,4,1,2016
2016-01-14 06:00:00,0,69,71,2,149,2,2,265.15,0.0,0.0,90,Haze,haze,5136,6,14,4,1,2016
2016-01-14 08:00:00,0,298,79,1,134,1,1,265.65,0.0,0.0,40,Haze,haze,5714,8,14,4,1,2016
2016-01-14 08:00:00,0,11,70,1,121,6,6,265.65,0.0,0.0,40,Mist,mist,5714,8,14,4,1,2016
2016-01-14 10:00:00,0,162,73,1,107,1,1,266.08,0.0,0.0,90,Haze,haze,4297,10,14,4,1,2016
2016-01-14 10:00:00,0,263,68,2,120,6,6,266.08,0.0,0.0,90,Mist,mist,4297,10,14,4,1,2016
2016-01-14 12:00:00,0,68,74,2,96,2,2,268.08,0.0,0.0,90,Haze,haze,4754,12,14,4,1,2016
2016-01-14 12:00:00,0,260,72,2,100,3,3,268.08,0.0,0.0,90,Mist,mist,4754,12,14,4,1,2016
2016-01-14 14:00:00,0,34,82,2,100,9,9,269.51,0.0,0.0,90,Mist,mist,5462,14,14,4,1,2016
2016-01-14 14:00:00,0,142,76,3,105,6,6,269.51,0.0,0.0,90,Haze,haze,5462,14,14,4,1,2016
2016-01-14 16:00:00,0,252,81,4,107,6,6,269.58,0.0,0.0,90,Haze,haze,6713,16,14,4,1,2016
2016-01-14 16:00:00,0,71,75,4,113,9,9,269.58,0.0,0.0,90,Mist,mist,6713,16,14,4,1,2016
2016-01-14 18:00:00,0,113,84,4,113,9,9,269.15,0.0,0.0,90,Mist,mist,4437,18,14,4,1,2016
2016-01-14 18:00:00,0,87,82,4,117,1,1,269.15,0.0,0.0,90,Haze,haze,4437,18,14,4,1,2016
2016-01-14 20:00:00,0,218,84,3,121,5,5,269.22,0.0,0.0,90,Mist,mist,2826,20,14,4,1,2016
2016-01-14 20:00:00,0,114,80,4,126,4,4,269.22,0.0,0.0,90,Haze,haze,2826,20,14,4,1,2016
2016-01-14 22:00:00,0,100,80,3,129,4,4,268.94,0.0,0.0,75,Mist,mist,1871,22,14,4,1,2016
2016-01-14 22:00:00,0,173,84,3,88,2,2,268.94,0.0,0.0,75,Haze,haze,1871,22,14,4,1,2016
2016-01-15 00:00:00,0,124,83,3,106,9,9,268.58,0.0,0.0,90,Mist,mist,753,0,15,5,1,2016
2016-01-15 00:00:00,0,159,86,2,80,5,5,268.58,0.0,0.0,90,Haze,haze,753,0,15,5,1,2016
2016-01-15 00:00:00,0,242,78,2,86,6,6,268.58,0.0,0.0,90,Snow,light snow,753,0,15,5,1,2016
2016-01-15 01:00:00,0,95,85,2,48,8,8,268.29,0.0,0.0,90,Mist,mist,481,1,15,5,1,2016
2016-01-15 04:00:00,0,37,80,2,44,9,9,267.58,0.0,0.0,90,Mist,mist,829,4,15,5,1,2016
2016-01-15 04:00:00,0,57,89,2,39,5,5,267.58,0.0,0.0,90,Haze,haze,829,4,15,5,1,2016
2016-01-15 04:00:00,0,197,80,1,35,3,3,267.58,0.0,0.0,90,Snow,light snow,829,4,15,5,1,2016
2016-01-15 06:00:00,0,93,85,1,30,8,8,267.22,0.0,0.0,90,Mist,mist,5394,6,15,5,1,2016
2016-01-15 06:00:00,0,72,79,2,28,4,4,267.22,0.0,0.0,90,Snow,light snow,5394,6,15,5,1,2016
2016-01-15 08:00:00,0,11,87,1,23,9,9,267.01,0.0,0.0,90,Mist,mist,5502,8,15,5,1,2016
2016-01-15 08:00:00,0,288,85,2,20,2,2,267.01,0.0,0.0,90,Snow,light snow,5502,8,15,5,1,2016
2016-01-15 10:00:00,0,60,89,2,22,1,1,266.63,0.0,0.0,90,Snow,light snow,4447,10,15,5,1,2016
2016-01-15 12:00:00,0,235,85,2,17,5,5,266.02,0.0,0.0,90,Clouds,overcast clouds,5154,12,15,5,1,2016
2016-01-15 14:00:00,0,89,87,2,18,2,2,267.01,0.0,0.0,90,Clouds,overcast clouds,5563,14,15,5,1,2016
2016-01-15 16:00:00,0,255,83,3,23,6,6,266.79,0.0,0.0,1,Clear,sky is clear,6483,16,15,5,1,2016
2016-01-15 18:00:00,0,215,87,3,22,5,5,265.82,0.0,0.0,1,Clear,sky is clear,4799,18,15,5,1,2016
2016-01-15 20:00:00,0,125,85,3,26,6,6,265.09,0.0,0.0,40,Clouds,scattered clouds,2942,20,15,5,1,2016
2016-01-15 22:00:00,0,266,86,3,31,9,9,262.86,0.0,0.0,90,Clouds,overcast clouds,3324,22,15,5,1,2016
2016-01-15 23:00:00,0,24,83,4,34,3,3,262.01,0.0,0.0,90,Clouds,overcast clouds,1700,23,15,5,1,2016
2016-01-16 00:00:00,0,226,83,4,39,4,4,261.73,0.0,0.0,90,Clouds,overcast clouds,1467,0,16,6,1,2016
2016-01-16 01:00:00,0,52,81,4,35,4,4,261.28,0.0,0.0,75,Clouds,broken clouds,1033,1,16,6,1,2016
2016-01-16 02:00:00,0,112,81,4,43,7,7,259.8,0.0,0.0,40,Clouds,scattered clouds,738,2,16,6,1,2016
2016-01-16 05:00:00,0,72,80,4,42,5,5,257.3,0.0,0.0,1,Clear,sky is clear,688,5,16,6,1,2016
2016-01-16 06:00:00,0,240,80,3,41,7,7,255.22,0.0,0.0,1,Clear,sky is clear,1211,6,16,6,1,2016
2016-01-16 07:00:00,0,247,78,3,40,4,4,254.68,0.0,0.0,40,Clouds,scattered clouds,1870,7,16,6,1,2016
2016-01-16 08:00:00,0,259,78,3,39,6,6,254.51,0.0,0.0,40,Clouds,scattered clouds,2603,8,16,6,1,2016
2016-01-16 10:00:00,0,87,78,4,40,7,7,255.22,0.0,0.0,90,Clouds,overcast clouds,3746,10,16,6,1,2016
2016-01-16 11:00:00,0,92,77,3,39,1,1,255.35,0.0,0.0,90,Snow,light snow,4207,11,16,6,1,2016
2016-01-16 11:00:00,0,163,77,3,39,4,4,255.35,0.0,0.0,90,Haze,haze,4207,11,16,6,1,2016
2016-01-16 12:00:00,0,239,78,3,42,9,9,255.51,0.0,0.0,90,Snow,light snow,4601,12,16,6,1,2016
2016-01-16 12:00:00,0,106,78,3,42,5,5,255.51,0.0,0.0,90,Haze,haze,4601,12,16,6,1,2016
2016-01-16 14:00:00,0,183,78,3,44,7,7,255.87,0.0,0.0,75,Haze,haze,4632,14,16,6,1,2016
2016-01-16 16:00:00,0,149,81,3,38,4,4,255.15,0.0,0.0,1,Clear,sky is clear,4636,16,16,6,1,2016
2016-01-16 18:00:00,0,102,80,3,43,2,2,253.46,0.0,0.0,1,Clear,sky is clear,3917,18,16,6,1,2016
2016-01-16 20:00:00,0,149,82,2,39,6,6,252.22,0.0,0.0,5,Clear,sky is clear,2683,20,16,6,1,2016
2016-01-16 22:00:00,0,38,77,3,40,7,7,251.35,0.0,0.0,1,Clear,sky is clear,2349,22,16,6,1,2016
2016-01-16 23:00:00,0,70,81,2,35,4,4,250.35,0.0,0.0,1,Clear,sky is clear,2082,23,16,6,1,2016
2016-01-17 00:00:00,0,50,79,2,34,9,9,250.15,0.0,0.0,1,Clear,sky is clear,1065,0,17,7,1,2016
2016-01-17 02:00:00,0,157,79,2,43,1,1,248.75,0.0,0.0,1,Clear,sky is clear,644,2,17,7,1,2016
2016-01-17 03:00:00,0,256,75,2,39,9,9,248.41,0.0,0.0,1,Clear,sky is clear,343,3,17,7,1,2016
2016-01-17 04:00:00,0,167,75,2,45,4,4,248.28,0.0,0.0,90,Haze,haze,466,4,17,7,1,2016
2016-01-17 06:00:00,0,255,80,2,45,7,7,247.68,0.0,0.0,40,Clouds,scattered clouds,929,6,17,7,1,2016
2016-01-17 07:00:00,0,188,77,1,53,3,3,247.15,0.0,0.0,1,Clear,sky is clear,1430,7,17,7,1,2016
2016-01-17 08:00:00,0,267,80,1,55,4,4,247.15,0.0,0.0,1,Clear,sky is clear,1988,8,17,7,1,2016
2016-01-17 09:00:00,0,227,75,1,53,5,5,248.68,0.0,0.0,5,Clear,sky is clear,2524,9,17,7,1,2016
2016-01-17 10:00:00,0,165,81,1,56,6,6,249.29,0.0,0.0,1,Clear,sky is clear,2857,10,17,7,1,2016
2016-01-17 11:00:00,0,129,78,1,56,2,2,251.15,0.0,0.0,1,Clear,sky is clear,3172,11,17,7,1,2016
2016-01-17 13:00:00,0,273,81,1,62,8,8,252.88,0.0,0.0,5,Clear,sky is clear,3954,13,17,7,1,2016
2016-01-17 14:00:00,0,296,77,1,60,4,4,253.44,0.0,0.0,1,Clear,sky is clear,3746,14,17,7,1,2016
2016-01-17 16:00:00,0,48,78,1,63,6,6,253.87,0.0,0.0,1,Clear,sky is clear,3749,16,17,7,1,2016
2016-01-17 18:00:00,0,197,70,2,75,6,6,252.87,0.0,0.0,1,Clear,sky is clear,2891,18,17,7,1,2016
2016-01-17 20:00:00,0,251,74,1,76,3,3,251.54,0.0,0.0,1,Clear,sky is clear,2084,20,17,7,1,2016
2016-01-17 22:00:00,0,92,69,2,84,2,2,250.87,0.0,0.0,1,Clear,sky is clear,1284,22,17,7,1,2016
2016-01-17 23:00:00,0,214,79,2,102,2,2,249.93,0.0,0.0,1,Clear,sky is clear,977,23,17,7,1,2016
2016-01-18 01:00:00,0,153,68,3,107,6,6,249.35,0.0,0.0,1,Clear,sky is clear,335,1,18,1,1,2016
2016-01-18 02:00:00,0,288,73,3,122,7,7,248.62,0.0,0.0,1,Clear,sky is clear,263,2,18,1,1,2016
2016-01-18 05:00:00,0,191,71,2,112,6,6,248.08,0.0,0.0,1,Clear,sky is clear,2124,5,18,1,1,2016
2016-01-18 06:00:00,0,21,78,2,135,1,1,248.28,0.0,0.0,90,Clouds,overcast clouds,4199,6,18,1,1,2016
2016-01-18 07:00:00,0,66,78,2,133,2,2,248.68,0.0,0.0,90,Clouds,overcast clouds,4193,7,18,1,1,2016
2016-01-18 08:00:00,0,163,82,3,140,6,6,249.65,0.0,0.0,90,Clouds,overcast clouds,3497,8,18,1,1,2016
2016-01-18 09:00:00,0,101,81,2,135,1,1,250.41,0.0,0.0,90,Clouds,overcast clouds,3709,9,18,1,1,2016
2016-01-18 11:00:00,0,99,84,3,139,8,8,252.14,0.0,0.0,90,Clouds,overcast clouds,3919,11,18,1,1,2016
2016-01-18 12:00:00,0,13,82,3,136,3,3,254.54,0.0,0.0,90,Clouds,overcast clouds,4133,12,18,1,1,2016
2016-01-18 14:00:00,0,230,86,4,142,5,5,255.55,0.0,0.0,90,Clouds,overcast clouds,4738,14,18,1,1,2016
2016-01-18 16:00:00,0,153,86,4,141,3,3,256.15,0.0,0.0,75,Clouds,broken clouds,4883,16,18,1,1,2016
2016-01-18 18:00:00,0,31,86,5,149,1,1,254.51,0.0,0.0,1,Clear,sky is clear,3669,18,18,1,1,2016
2016-01-18 20:00:00,0,201,86,5,145,7,7,252.09,0.0,0.0,1,Clear,sky is clear,2141,20,18,1,1,2016
2016-01-18 22:00:00,0,116,86,6,150,3,3,251.22,0.0,0.0,1,Clear,sky is clear,1416,22,18,1,1,2016
2016-01-19 00:00:00,0,229,88,5,156,1,1,250.75,0.0,0.0,1,Haze,haze,775,0,19,2,1,2016
2016-01-19 02:00:00,0,248,88,6,161,2,2,250.69,0.0,0.0,1,Clear,sky is clear,520,2,19,2,1,2016
2016-01-19 04:00:00,0,227,90,6,166,3,3,250.36,0.0,0.0,1,Clear,sky is clear,1144,4,19,2,1,2016
2016-01-19 06:00:00,0,48,87,6,162,9,9,249.75,0.0,0.0,1,Clear,sky is clear,5669,6,19,2,1,2016
2016-01-19 08:00:00,0,254,90,6,171,4,4,249.49,0.0,0.0,1,Clear,sky is clear,5883,8,19,2,1,2016
2016-01-19 10:00:00,0,159,89,5,170,2,2,251.88,0.0,0.0,1,Clear,sky is clear,4416,10,19,2,1,2016
2016-01-19 12:00:00,0,39,92,4,179,3,3,256.55,0.0,0.0,1,Clear,sky is clear,4757,12,19,2,1,2016
2016-01-19 14:00:00,0,170,90,4,175,8,8,258.51,0.0,0.0,40,Clouds,scattered clouds,5079,14,19,2,1,2016
2016-01-19 16:00:00,0,113,92,2,180,2,2,259.15,0.0,0.0,90,Clouds,overcast clouds,6735,16,19,2,1,2016
2016-01-19 18:00:00,0,167,90,5,237,2,2,259.43,0.0,0.0,90,Clouds,overcast clouds,4510,18,19,2,1,2016
2016-01-19 20:00:00,0,143,93,2,225,1,1,259.5,0.0,0.0,90,Snow,light snow,2660,20,19,2,1,2016
2016-01-19 21:00:00,0,63,93,3,265,7,7,259.58,0.0,0.0,90,Snow,light snow,2388,21,19,2,1,2016
2016-01-19 23:00:00,0,45,92,4,251,3,3,259.72,0.0,0.0,90,Snow,light snow,997,23,19,2,1,2016
2016-01-20 01:00:00,0,140,92,5,308,2,2,260.01,0.0,0.0,90,Snow,light snow,319,1,20,3,1,2016
2016-01-20 02:00:00,0,89,91,6,311,5,5,260.5,0.0,0.0,90,Snow,light snow,254,2,20,3,1,2016
2016-01-20 02:00:00,0,281,86,6,312,9,9,260.5,0.0,0.0,90,Mist,mist,254,2,20,3,1,2016
2016-01-20 03:00:00,0,129,87,7,317,4,4,260.48,0.0,0.0,90,Snow,light snow,345,3,20,3,1,2016
2016-01-20 03:00:00,0,143,83,8,318,3,3,260.48,0.0,0.0,90,Mist,mist,345,3,20,3,1,2016
2016-01-20 05:00:00,0,214,84,8,318,3,3,261.01,0.0,0.0,90,Snow,light snow,2593,5,20,3,1,2016
2016-01-20 07:00:00,0,274,79,8,320,6,6,261.82,0.0,0.0,90,Snow,light snow,5705,7,20,3,1,2016
2016-01-20 07:00:00,0,242,78,8,320,9,9,261.82,0.0,0.0,90,Mist,mist,5705,7,20,3,1,2016
2016-01-20 09:00:00,0,37,75,8,320,6,6,262.65,0.0,0.0,90,Snow,light snow,5122,9,20,3,1,2016
2016-01-20 09:00:00,0,67,75,8,320,9,9,262.65,0.0,0.0,90,Mist,mist,5122,9,20,3,1,2016
2016-01-20 10:00:00,0,38,72,8,319,6,6,264.08,0.0,0.0,90,Haze,haze,4402,10,20,3,1,2016
2016-01-20 10:00:00,0,42,73,8,318,5,5,264.08,0.0,0.0,90,Snow,light snow,4402,10,20,3,1,2016
2016-01-20 10:00:00,0,117,69,8,318,3,3,264.08,0.0,0.0,90,Mist,mist,4402,10,20,3,1,2016
2016-01-20 12:00:00,0,281,69,8,317,7,7,265.36,0.0,0.0,90,Haze,haze,4688,12,20,3,1,2016
2016-01-20 12:00:00,0,200,67,8,320,3,3,265.36,0.0,0.0,90,Mist,mist,4688,12,20,3,1,2016
2016-01-20 12:00:00,0,90,68,8,317,1,1,265.36,0.0,0.0,90,Snow,light snow,4688,12,20,3,1,2016
2016-01-20 13:00:00,0,91,66,8,319,2,2,266.15,0.0,0.0,90,Mist,mist,4740,13,20,3,1,2016
2016-01-20 13:00:00,0,105,67,8,327,8,8,266.15,0.0,0.0,90,Haze,haze,4740,13,20,3,1,2016
2016-01-20 15:00:00,0,155,64,8,326,4,4,266.58,0.0,0.0,90,Mist,mist,5661,15,20,3,1,2016
2016-01-20 15:00:00,0,66,64,8,331,6,6,266.58,0.0,0.0,90,Haze,haze,5661,15,20,3,1,2016
2016-01-20 17:00:00,0,227,61,8,335,1,1,266.76,0.0,0.0,90,Haze,haze,6494,17,20,3,1,2016
2016-01-20 17:00:00,0,251,62,8,341,3,3,266.76,0.0,0.0,90,Mist,mist,6494,17,20,3,1,2016
2016-01-20 19:00:00,0,293,59,8,345,9,9,266.86,0.0,0.0,90,Haze,haze,3183,19,20,3,1,2016
2016-01-20 19:00:00,0,177,63,7,342,2,2,266.86,0.0,0.0,90,Snow,light snow,3183,19,20,3,1,2016
2016-01-20 21:00:00,0,145,59,7,349,6,6,267.15,0.0,0.0,90,Mist,mist,2338,21,20,3,1,2016
2016-01-20 23:00:00,0,150,61,7,348,8,8,267.08,0.0,0.0,75,Haze,haze,1017,23,20,3,1,2016
2016-01-20 23:00:00,0,181,61,6,345,3,3,267.08,0.0,0.0,75,Mist,mist,1017,23,20,3,1,2016
2016-01-21 00:00:00,0,56,63,5,346,2,2,267.15,0.0,0.0,90,Mist,mist,539,0,21,4,1,2016
2016-01-21 00:00:00,0,19,64,4,344,7,7,267.15,0.0,0.0,90,Haze,haze,539,0,21,4,1,2016
2016-01-21 01:00:00,0,204,63,5,338,3,3,267.22,0.0,0.0,90,Haze,haze,335,1,21,4,1,2016
2016-01-21 01:00:00,0,24,64,4,337,5,5,267.22,0.0,0.0,90,Mist,mist,335,1,21,4,1,2016
2016-01-21 03:00:00,0,225,63,3,333,6,6,267.39,0.0,0.0,90,Mist,mist,319,3,21,4,1,2016
2016-01-21 03:00:00,0,198,67,3,340,2,2,267.39,0.0,0.0,90,Haze,haze,319,3,21,4,1,2016
2016-01-21 04:00:00,0,262,65,3,332,8,8,267.57,0.0,0.0,90,Mist,mist,874,4,21,4,1,2016
2016-01-21 04:00:00,0,61,67,2,335,2,2,267.57,0.0,0.0,90,Haze,haze,874,4,21,4,1,2016
2016-01-21 07:00:00,0,68,66,3,304,9,9,267.58,0.0,0.0,90,Mist,mist,6227,7,21,4,1,2016
2016-01-21 07:00:00,0,185,69,2,318,3,3,267.58,0.0,0.0,90,Haze,haze,6227,7,21,4,1,2016
2016-01-21 09:00:00,0,135,68,2,299,6,6,267.5,0.0,0.0,90,Mist,mist,4823,9,21,4,1,2016
2016-01-21 09:00:00,0,51,68,2,284,5,5,267.5,0.0,0.0,90,Haze,haze,4823,9,21,4,1,2016
2016-01-21 09:00:00,0,263,68,2,262,1,1,267.5,0.0,0.0,90,Snow,light snow,4823,9,21,4,1,2016
2016-01-21 11:00:00,0,75,67,2,246,2,2,267.8,0.0,0.0,90,Haze,haze,4545,11,21,4,1,2016
2016-01-21 11:00:00,0,67,67,2,240,2,2,267.8,0.0,0.0,90,Mist,mist,4545,11,21,4,1,2016
2016-01-21 11:00:00,0,136,66,2,220,6,6,267.8,0.0,0.0,90,Snow,light snow,4545,11,21,4,1,2016
2016-01-21 12:00:00,0,13,65,2,211,4,4,267.79,0.0,0.0,90,Haze,haze,4906,12,21,4,1,2016
2016-01-21 12:00:00,0,244,65,2,214,4,4,267.79,0.0,0.0,90,Mist,mist,4906,12,21,4,1,2016
2016-01-21 12:00:00,0,41,64,3,201,1,1,267.79,0.0,0.0,90,Snow,light snow,4906,12,21,4,1,2016
2016-01-21 14:00:00,0,184,64,3,200,8,8,267.68,0.0,0.0,90,Haze,haze,5246,14,21,4,1,2016
2016-01-21 14:00:00,0,71,70,3,201,7,7,267.68,0.0,0.0,90,Mist,mist,5246,14,21,4,1,2016
2016-01-21 14:00:00,0,235,67,3,200,8,8,267.68,0.0,0.0,90,Snow,light snow,5246,14,21,4,1,2016
2016-01-21 16:00:00,0,153,71,3,200,6,6,267.22,0.0,0.0,90,Haze,haze,6708,16,21,4,1,2016
2016-01-21 16:00:00,0,27,72,3,206,6,6,267.22,0.0,0.0,90,Mist,mist,6708,16,21,4,1,2016
2016-01-21 16:00:00,0,229,77,3,204,7,7,267.22,0.0,0.0,90,Snow,light snow,6708,16,21,4,1,2016
2016-01-21 18:00:00,0,243,79,3,208,3,3,267.02,0.0,0.0,90,Haze,haze,4269,18,21,4,1,2016
2016-01-21 18:00:00,0,244,75,3,217,8,8,267.02,0.0,0.0,90,Snow,light snow,4269,18,21,4,1,2016
2016-01-21 18:00:00,0,89,79,4,219,2,2,267.02,0.0,0.0,90,Mist,mist,4269,18,21,4,1,2016
2016-01-21 20:00:00,0,82,77,4,226,1,1,266.88,0.0,0.0,90,Clouds,overcast clouds,2998,20,21,4,1,2016
2016-01-21 22:00:00,0,109,80,4,242,8,8,266.87,0.0,0.0,90,Snow,light snow,2010,22,21,4,1,2016
2016-01-22 00:00:00,0,265,76,4,246,1,1,266.75,0.0,0.0,90,Snow,light snow,850,0,22,5,1,2016
2016-01-22 02:00:00,0,171,77,4,259,2,2,266.65,0.0,0.0,90,Snow,light snow,585,2,22,5,1,2016
2016-01-22 04:00:00,0,171,75,5,268,8,8,266.22,0.0,0.0,90,Snow,light snow,966,4,22,5,1,2016
2016-01-22 06:00:00,0,138,78,5,282,1,1,265.75,0.0,0.0,90,Snow,light snow,5538,6,22,5,1,2016
2016-01-22 08:00:00,0,262,77,5,292,4,4,265.55,0.0,0.0,90,Snow,light snow,5460,8,22,5,1,2016
2016-01-22 08:00:00,0,71,74,5,293,9,9,265.55,0.0,0.0,90,Haze,haze,5460,8,22,5,1,2016
2016-01-22 10:00:00,0,152,73,6,307,3,3,265.76,0.0,0.0,90,Snow,light snow,4469,10,22,5,1,2016
2016-01-22 12:00:00,0,232,71,6,311,4,4,266.65,0.0,0.0,90,Snow,light snow,5346,12,22,5,1,2016
2016-01-22 12:00:00,0,23,74,6,311,3,3,266.65,0.0,0.0,90,Haze,haze,5346,12,22,5,1,2016
2016-01-22 14:00:00,0,107,70,6,317,2,2,267.55,0.0,0.0,40,Snow,light snow,5529,14,22,5,1,2016
2016-01-22 16:00:00,0,68,72,6,318,8,8,268.22,0.0,0.0,90,Clouds,overcast clouds,6630,16,22,5,1,2016
2016-01-22 18:00:00,0,189,70,6,319,8,8,267.16,0.0,0.0,90,Clouds,overcast clouds,4660,18,22,5,1,2016
2016-01-22 20:00:00,0,10,72,6,320,4,4,264.37,0.0,0.0,40,Clouds,scattered clouds,2890,20,22,5,1,2016
2016-01-22 22:00:00,0,236,71,6,321,8,8,262.29,0.0,0.0,90,Mist,mist,2837,22,22,5,1,2016
2016-01-22 23:00:00,0,154,68,7,325,8,8,263.36,0.0,0.0,90,Clouds,overcast clouds,1894,23,22,5,1,2016
2016-01-23 00:00:00,0,142,68,7,325,9,9,263.93,0.0,0.0,90,Clouds,overcast clouds,1313,0,23,6,1,2016
2016-01-23 01:00:00,0,154,65,8,328,4,4,264.55,0.0,0.0,90,Clouds,overcast clouds,827,1,23,6,1,2016
2016-01-23 03:00:00,0,283,63,8,334,4,4,265.44,0.0,0.0,90,Clouds,overcast clouds,440,3,23,6,1,2016
2016-01-23 05:00:00,0,56,60,9,336,4,4,265.48,0.0,0.0,90,Clouds,overcast clouds,1173,5,23,6,1,2016
2016-01-23 07:00:00,0,217,58,9,341,1,1,265.48,0.0,0.0,90,Clouds,overcast clouds,1508,7,23,6,1,2016
2016-01-23 09:00:00,0,248,54,9,342,8,8,265.48,0.0,0.0,90,Snow,light snow,3330,9,23,6,1,2016
2016-01-23 09:00:00,0,251,53,9,349,7,7,265.48,0.0,0.0,90,Haze,haze,3330,9,23,6,1,2016
2016-01-23 11:00:00,0,113,49,9,351,3,3,266.02,0.0,0.0,90,Snow,light snow,4385,11,23,6,1,2016
2016-01-23 12:00:00,0,286,55,9,174,9,9,266.72,0.0,0.0,90,Clouds,overcast clouds,4806,12,23,6,1,2016
2016-01-23 14:00:00,0,166,49,8,236,3,3,267.65,0.0,0.0,75,Clouds,broken clouds,4610,14,23,6,1,2016
2016-01-23 16:00:00,0,197,51,8,118,3,3,267.55,0.0,0.0,75,Haze,haze,4894,16,23,6,1,2016
2016-01-23 18:00:00,0,183,50,7,355,2,2,266.86,0.0,0.0,90,Haze,haze,4253,18,23,6,1,2016
2016-01-23 20:00:00,0,109,54,7,119,4,4,266.93,0.0,0.0,90,Haze,haze,2789,20,23,6,1,2016
2016-01-23 20:00:00,0,19,54,7,237,1,1,266.93,0.0,0.0,90,Mist,mist,2789,20,23,6,1,2016
2016-01-23 22:00:00,0,93,55,6,178,4,4,267.41,0.0,0.0,90,Mist,mist,3965,22,23,6,1,2016
2016-01-23 23:00:00,0,62,55,5,356,9,9,268.15,0.0,0.0,90,Mist,mist,2034,23,23,6,1,2016
2016-01-24 00:00:00,0,136,56,5,356,8,8,268.41,0.0,0.0,90,Mist,mist,1313,0,24,7,1,2016
2016-01-24 01:00:00,0,144,55,4,187,9,9,268.93,0.0,0.0,90,Mist,mist,827,1,24,7,1,2016
2016-01-24 02:00:00,0,295,56,4,243,8,8,269.15,0.0,0.0,90,Mist,mist,664,2,24,7,1,2016
2016-01-24 03:00:00,0,64,56,3,130,3,3,269.35,0.0,0.0,90,Mist,mist,440,3,24,7,1,2016
2016-01-24 05:00:00,0,253,58,3,189,2,2,269.72,0.0,0.0,90,Mist,mist,520,5,24,7,1,2016
2016-01-24 06:00:00,0,74,56,2,19,6,6,269.69,0.0,0.0,90,Mist,mist,825,6,24,7,1,2016
2016-01-24 08:00:00,0,30,58,1,20,4,4,269.88,0.0,0.0,90,Mist,mist,1895,8,24,7,1,2016
2016-01-24 08:00:00,0,272,54,2,33,7,7,269.88,0.0,0.0,90,Snow,light snow,1895,8,24,7,1,2016
2016-01-24 10:00:00,0,257,57,1,30,1,1,270.42,0.0,0.0,90,Mist,mist,3093,10,24,7,1,2016
2016-01-24 10:00:00,0,152,55,1,39,1,1,270.42,0.0,0.0,90,Snow,snow,3093,10,24,7,1,2016
2016-01-24 11:00:00,0,107,59,2,67,3,3,271.15,0.0,0.0,90,Snow,light snow,3590,11,24,7,1,2016
2016-01-24 11:00:00,0,11,55,1,69,3,3,271.15,0.0,0.0,90,Mist,mist,3590,11,24,7,1,2016
2016-01-24 13:00:00,0,140,58,2,91,3,3,271.55,0.0,0.0,90,Snow,light snow,4166,13,24,7,1,2016
2016-01-24 13:00:00,0,185,60,2,91,2,2,271.55,0.0,0.0,90,Mist,mist,4166,13,24,7,1,2016
2016-01-24 15:00:00,0,56,62,3,120,4,4,272.08,0.0,0.0,90,Mist,mist,3865,15,24,7,1,2016
2016-01-24 15:00:00,0,250,64,3,128,5,5,272.08,0.0,0.0,90,Snow,light snow,3865,15,24,7,1,2016
2016-01-24 15:00:00,0,36,60,3,135,9,9,272.08,0.0,0.0,90,Haze,haze,3865,15,24,7,1,2016
